,0,1,2,3,4,5
26,0.0,28344.626760500432,27234.096983378167,29233.08423423918,28761.5341516701,30443.349354295267
27,0.0,27789.310448723823,29374.544666003952,29153.575862910875,30204.8925570808,26515.07899012666
28,0.0,27412.52949504828,31609.658526812134,26077.963567026163,28975.136950730324,28465.882273678624
29,0.0,27945.86629850768,27097.059562293405,26337.348236428807,27479.648613967314,28132.52449319727
30,0.0,28482.831012750772,28958.188172621332,28677.537642686224,29111.72350285275,29666.042835123902
31,0.0,28493.25425440455,27523.72690748108,27594.12806347681,30257.3557218644,26693.710949679495
32,0.0,28987.290517453814,28623.697828537956,27904.037154324673,27944.286579152133,29614.55067590063
33,0.0,29111.363338682288,28282.828495287962,27276.422957924013,27569.71598654078,29094.465304981386
34,0.0,27958.28711624696,26848.116826833568,28137.890653797593,29337.629002704,28261.074194651446
35,0.0,26022.71758456616,28641.999315943965,27248.585911610564,26590.862512902677,29155.1787143694
36,0.0,27508.201530252023,26856.364041234134,25794.90257312334,27262.195884840727,28126.65036078858
37,0.0,29294.255837038552,30035.492858357724,26012.901515986247,28277.269494211985,27133.673372146466
38,0.0,26966.308654643177,28529.30703991239,28460.015367605913,28679.415336373575,29356.87774700031
39,0.0,26952.069472743002,29292.5763285468,30323.711090266712,27026.62145738693,27653.779977762395
40,0.0,29011.199017935818,28107.366611426165,27879.638706110763,26338.09567947783,27750.705503589903
41,0.0,25386.20809218215,27082.730147001035,27203.290705867545,26838.16768126152,27175.17874305626
42,0.0,27733.188551182306,28401.42301454626,26715.767652248323,27895.85158933404,29389.92782943757
43,0.0,27778.544785064794,27965.788418371965,26977.121460402006,29777.47490341027,26170.41251143009
44,0.0,28414.6723174228,27518.738403804025,28405.537477114558,29736.931425669474,26816.52752806029
45,0.0,28739.653167023433,27311.19748946085,28600.81833657279,28737.354439299834,28368.51238728754
46,0.0,27884.99261840038,28799.693591878124,27781.79759755741,26542.75793021678,27475.773582496713
47,0.0,27501.06234819122,28523.311237370886,29145.61211060446,27167.22379099053,28250.111674933418
48,0.0,28339.552924464027,27964.090917938545,27851.899205585654,27522.443019322032,26806.34178658405
49,0.0,29360.724803199548,29373.587059855698,30431.64798916584,27640.724772980448,27890.883200600707
50,0.0,28894.914820589285,25875.036437444556,28782.731185215962,27480.483998154443,28082.838558227042
51,0.0,28553.01204889123,27639.425903765536,28380.97371087208,26751.659739719275,29128.411319003186
52,0.0,26827.165579767792,26954.083504612703,29197.410811126538,27072.412486617584,27707.687608520675
53,0.0,28161.21445188432,28651.47432758024,28346.71616353856,28095.656546659135,26230.859787755715
54,0.0,28077.052751929605,29102.68365786874,28699.288166074697,28836.47851585988,27765.86268924008
55,0.0,28921.851126473182,29703.501565987106,26948.687900491183,28375.728100711454,28122.610126425683
56,0.0,26290.77038263982,28158.44738886813,27721.13245934929,27300.83140239545,25624.768602880882
57,0.0,27560.095103161468,28532.847854042942,26337.468350850744,28616.460505142,29740.868348658863
58,0.0,27388.908945261588,26053.15195073313,28506.856148886138,28639.99440455583,29669.24639583518
59,0.0,26227.7849324193,29855.68646390178,28120.221233607,27545.854819889268,27479.008490821678
60,0.0,28191.929272452588,27554.546766463427,27825.83327397066,27070.378722246045,28040.344240050887
61,0.0,28070.868683273144,27990.49012052574,28697.232572984405,26723.322007840376,28150.819938406694
62,0.0,28448.60741363316,27940.103836019603,29450.668128033074,27380.28118959149,27238.362025269675
63,0.0,29488.345296773976,28324.03444324018,28747.559342615918,28172.74189462251,29047.576448453543
64,0.0,28073.17757913146,28258.21591109118,26808.7391282987,31386.674523478745,29589.445266908795
65,0.0,28287.42843902606,28488.436093753255,27694.98177015847,27119.361428253556,26956.060315446186
66,0.0,27347.671742768394,29890.666623332123,29155.46436964043,28910.751763198532,27759.991717110814
67,0.0,28856.990715896834,28274.234938975336,28865.166545325126,28155.80344812526,27148.489639270294
68,0.0,25787.04703293799,27439.841891338947,28527.211142979442,29229.031965705468,28005.38284123398
69,0.0,27991.417895089067,26620.025900234137,29497.223385450066,27496.37611314042,28599.27710383426
70,0.0,28201.07499628041,27076.9101261401,26886.89922643004,28452.082686600243,29331.62986960496
71,0.0,29152.26418168159,28939.465078796653,28678.96689699164,29481.12640738796,28840.759778893433
72,0.0,30756.647377469344,28223.654647028925,26931.450949736027,26781.11531848472,28410.239043247733
73,0.0,28214.1328460772,29986.41331136555,29031.170411992527,28261.601902659582,28433.17000366126
74,0.0,28108.56988245822,27863.352539028594,27414.426260455144,29178.328175508355,29119.442122091947
75,0.0,27349.301962920665,27943.95628698605,29394.798669753538,26897.210719829316,26997.815544499215
76,0.0,28001.262219604447,28305.102006647627,29567.88552432932,29659.065970848817,30080.500872105473
77,0.0,30115.20579909144,28114.29587127721,29423.167342294855,28280.675286927726,27949.972119064914
78,0.0,27493.995085743274,27155.296771974816,27566.059272228256,27868.862980264574,26570.955838204078
79,0.0,28266.299031071787,26630.25537409522,28942.994012101022,29612.11346718347,28348.87767244472
80,0.0,28589.207885070213,27694.45413784819,30093.192198354984,29760.383980109735,27840.39472460974
81,0.0,28822.982748033806,29435.29530323228,28421.299785851636,27822.47354391015,26510.763804618757
82,0.0,28400.046531622116,29132.589977543386,29948.111416448926,26659.767945885906,27549.898181560595
83,0.0,28979.382945340345,29385.092681405924,27978.98727051539,29308.192214257957,29233.86148946671
84,0.0,27964.43755694027,28039.329870721413,26994.418035850707,28434.464815938853,29785.485511803563
85,0.0,28225.780437424393,26106.69833202273,28450.30280703586,27687.74048034157,29621.081811611904
86,0.0,28574.092083859985,29116.02365943379,27609.006579111505,28536.826310939883,27809.548798335956
87,0.0,27273.99994864359,29417.66411330582,26713.280349663357,27596.16240800431,29208.97796105996
88,0.0,27467.609888868312,31092.82859425051,29355.47331334677,28136.973290139245,26274.526361537348
89,0.0,27488.86857875032,27863.388077288626,28266.541208993898,29477.631985583663,25661.86714473502
90,0.0,28401.05719420135,26592.512372721274,26774.421083842575,27705.690806686325,27040.031144582907
91,0.0,27884.655491068443,27382.878565159266,27349.468474502213,26596.189541293443,28915.35949542037
92,0.0,27667.584758889956,27239.99107095314,27895.10534833155,28357.308754405814,30145.541635099584
93,0.0,27065.471474419217,29182.407980412223,28099.112627316354,28586.65365896492,28718.725353442886
94,0.0,28217.941718895112,26984.892510409696,26611.514189253834,27014.02960140565,28770.795338650918
95,0.0,26866.03271214828,28491.649452250484,28639.720205196638,28049.082351300134,29601.61665877822
96,0.0,26610.180124061844,30026.759273498137,28781.854275321795,29395.507227902584,27358.406688461655
97,0.0,28473.026481698536,28221.168550044007,29813.259543129898,28061.231090125588,26780.407400099855
98,0.0,28278.79662510861,28608.97330982831,27546.64459891789,29305.547981000476,28479.77474525464
99,0.0,27271.958944554925,28211.592478646628,29643.53630774488,30112.581859919985,29926.628603850917
100,0.0,26715.445407107294,27846.809485743375,29555.44676957024,27601.42060886936,29853.26835253414
101,0.0,27339.060290717178,28496.411081607996,28731.102855514164,28619.657389806813,27642.049339960628
102,0.0,27730.99753068037,27669.564830270654,29019.912736227005,26817.67742805196,26433.774391617022
103,0.0,28486.918861391183,26470.827693066836,28307.80643531937,27463.667577733777,26259.563469922155
104,0.0,28459.2102366376,26750.444979304237,28873.805172208362,25915.13810125899,27828.13345138631
105,0.0,27130.908130056145,29149.625683491045,27609.774443790076,27394.01277040131,27424.02799181248
106,0.0,28512.43559599339,28574.61397698716,27866.36124369029,27716.133448653563,28482.436331807883
107,0.0,26962.858591579025,26622.18743020401,27557.390956026393,26975.576274620427,29858.677939317648
108,0.0,28298.762482630984,29532.832015811095,28691.567421503416,27061.966801695293,28171.426259118693
109,0.0,28065.24879564887,29570.124635387285,29429.21403624612,28179.979735729125,28943.681326436934
110,0.0,28970.029719064652,27949.520112654434,28305.861004528007,28059.410014600704,28883.363884034567
111,0.0,25122.31471136919,27725.574075069053,28204.509770852565,26509.71420266679,27249.45608304268
112,0.0,28471.944079557332,29339.957224125472,27647.681148440497,30851.126540404446,27804.033518530334
113,0.0,27299.479591008785,29044.258987545203,26586.923255477872,29003.014955871113,28521.05077593903
114,0.0,29335.653367925876,27903.28862743148,30025.33169343847,26787.998871026917,26716.363917699688
115,0.0,28591.24078651593,29387.416556524295,28459.90919995284,28516.646178949195,27549.520126315532
116,0.0,27085.24472505231,27291.943629348785,28863.11226035421,25029.791735639228,29786.81314394698
117,0.0,27434.967566207903,27875.292763999387,29230.46819390091,29374.215884373763,26745.4312977008
118,0.0,28145.76708059557,29270.57659359537,28631.077791978678,26656.943982891848,30375.3340566317
119,0.0,29004.970792637378,28859.197507045337,27200.589535748702,27158.45992167123,29698.87268049962
120,0.0,28249.33991611596,29248.194821163983,28014.24206251504,23740.87186609801,26178.5564211869
121,0.0,27788.72800140632,27339.706401753,26418.332616212574,29956.99251399273,28431.21365228621
122,0.0,29979.03946634032,29798.330041284702,28824.900355910657,28428.19855152023,26101.618408899343
123,0.0,25919.530430793435,27020.705672037904,27415.703876499585,28380.77133441218,27698.137155593882
124,0.0,28624.043524510147,27798.42657447166,28516.647933864842,27990.645026676037,28742.528759787587
125,0.0,28208.587284047768,30135.927025319666,25207.940339817662,29895.834892026694,28716.892881491935
126,0.0,27968.181199704002,29395.538101520044,30797.266333621377,28121.799194279185,29203.68314851483
127,0.0,27906.8391529215,29446.29749471786,28060.518803070965,28832.474362334706,26502.533173375836
128,0.0,29412.19816168205,28648.61161104919,27503.46061979425,27194.188343996433,29040.39554490795
129,0.0,28745.51699964266,28649.836332812534,29516.47290889328,27338.711404546615,29719.642439470255
130,0.0,29520.1138739399,29761.190135601217,28284.40924120523,29151.279201995203,27701.899703725096
131,0.0,28541.232073635434,27546.79568619233,29014.15243885984,29263.419379930376,27642.332051522404
132,0.0,27299.273270626207,27557.265422280674,28176.15180058108,28549.0960723,29616.784642394603
133,0.0,26873.03835853972,28693.50370424349,26094.33375172753,29384.976813392044,27759.982419787375
134,0.0,28783.133634134458,28546.187000010068,25201.768057430752,29906.607770495255,28267.32554108798
135,0.0,28642.04693010358,29536.323866345185,29173.511745262625,27352.802496121953,29436.374935652988
136,0.0,27156.353967644623,29587.82842148072,28741.165519065944,28511.261103773206,30013.471089986513
137,0.0,28088.309485206802,26979.35063478272,27774.189434204272,27780.29123440309,29024.893904410987
138,0.0,30020.161529538138,27068.748843419402,28036.7201444841,29062.825844640414,28759.437118806552
139,0.0,25423.111176600854,27841.451379689788,27064.159181293366,29784.365915576793,28924.303411038723
140,0.0,27379.327837876892,27855.283700119526,28993.055949766385,26578.610878379885,28914.9676247382
141,0.0,26872.733543369563,29038.872255646835,30387.629988386525,28856.40795339801,27030.08522516502
142,0.0,28121.621893051353,28244.401415828466,26976.75531361183,27753.822373566407,25733.28629256814
143,0.0,29332.671647879644,27337.15741083188,28173.953858897567,29023.226380399494,29707.929632098036
144,0.0,27611.52645365103,27599.364281674956,26684.966513941617,29139.656012803913,28379.085578352187
145,0.0,27982.847432164555,27050.941153677588,28108.948111606795,28596.866357517792,26409.692789233566
146,0.0,26774.911036865815,27956.74000418227,30245.938710859427,27180.995860669496,28885.089174353263
147,0.0,26255.469993645973,27133.290213882647,29317.21416248024,29961.359819176214,28209.01911496185
148,0.0,28731.219510662842,26507.974010022044,28485.101954895294,28987.80773518182,27707.872788019704
149,0.0,28044.11625483889,28665.55177515796,27090.73632623251,27723.178060261653,28666.629446873685
150,0.0,27294.139096128456,29639.119316281176,28368.80762136611,26832.450432031503,29659.200451227938
151,0.0,28794.00203221861,28179.82400118628,27066.700078241454,29233.133098738534,29021.19847955523
152,0.0,26705.679284149184,25195.85632851641,28690.072080800906,28410.88359311829,28071.66783743378
153,0.0,28383.578788715786,28984.56299061101,26233.69951225146,28374.832927419768,28531.725740668466
154,0.0,27034.607229557132,27538.690259058192,27021.48371552357,28841.273987955476,27966.577494374622
155,0.0,29241.187470050863,27367.936455549687,25475.064169591664,29213.7327552622,27018.81902095612
156,0.0,26625.98109504322,28066.778505874812,29868.055257124033,27569.096703627194,27699.801979023585
157,0.0,28396.264359532932,28701.672381573622,29285.338463769713,27408.267335188237,28271.164015955077
158,0.0,28834.623765499666,24950.95133411221,28779.969152750775,27866.971365946167,27697.71894765245
159,0.0,28622.10615475953,28834.23611673558,27375.160483299012,28666.323567998144,28308.04786598142
160,0.0,28638.75086201961,28313.576898956457,27547.301701040717,28893.531809316126,28531.938420741742
161,0.0,29381.281604056152,29258.940440030055,27157.772119076573,28049.359127300682,27720.33658190767
162,0.0,29610.58434014222,26996.61480876502,28067.38761436963,28806.03374233706,30074.384813758188
163,0.0,27326.994586746026,29524.25642782563,28551.273591063575,25909.73016988858,26566.606859059342
164,0.0,27579.197485186447,28244.116550116734,27245.4050841479,28177.362428627686,28786.480248212036
165,0.0,28387.31984061693,27668.41498304088,29090.751879608702,27476.43170152897,29771.722348264135
166,0.0,29152.434410003756,28411.33718847084,27980.37571231634,27763.288709429235,26997.809669112976
167,0.0,28475.46279720943,28555.91491977859,28991.345331874887,28765.40312481914,27996.25253021472
168,0.0,27005.2731843539,27521.09514226293,27555.82018543066,26199.521568271877,25470.79741510294
169,0.0,28606.61441820194,29116.785432812914,29685.210828025425,27797.088741679792,29077.793857237055
170,0.0,28818.937592801856,27277.640567743605,28372.051172187108,29916.317245095444,28296.996339507095
171,0.0,27828.21296365768,29174.015224032562,30208.264206826436,28389.44659302185,27946.420705064997
172,0.0,28414.96369881562,28088.320614112876,30840.301772220348,27574.03800564551,28120.170126928097
173,0.0,28762.11669013687,28629.106597254628,26552.24127150062,28026.955585674128,29548.21085366545
174,0.0,27468.863454613773,27734.446515123702,28766.965928068155,27312.461382539866,28250.009071634642
175,0.0,26849.865468443975,27071.288558882676,28937.395992408412,28788.890801191847,28971.24919582581
176,0.0,28300.410625792443,26608.835984113724,27259.580148244113,29223.633623384245,26314.486821713173
177,0.0,27634.980206569973,28929.16614712177,27602.976250848667,29228.61163903236,29390.128796756806
178,0.0,28399.13198151864,26012.45693836335,27427.568045844062,27352.544634751954,29427.791702555274
179,0.0,28903.224418076403,28011.050920872483,30049.239174446833,29127.31522585165,29278.15178279019
180,0.0,29269.496840805685,28810.676274171605,28454.280537152987,27080.237906968367,29311.07010551184
181,0.0,29194.6371461563,28634.82809530488,28458.3314741684,28128.959054898565,29034.79069658455
182,0.0,27297.223207585295,29284.12366785534,28189.106814069793,29406.000177212823,27553.591791369232
183,0.0,28852.169999712423,29768.461255829523,29360.86778810987,25998.841009054908,27520.452156625102
184,0.0,30683.628099975776,28026.40613081254,27146.68341894567,27627.404192190537,29145.82737242827
185,0.0,28638.017906543337,27875.828725526797,28135.344252035095,29089.159802544378,26809.483795736378
186,0.0,26404.26436112172,28063.84954641049,29589.892179434006,29793.956532293,27832.86367721349
187,0.0,27849.59161004638,29585.67038707194,26544.81966126199,28038.97913418521,28804.656902552033
188,0.0,28055.095519805363,27837.868698846934,27327.708789990353,25908.487811663952,27421.18840681509
189,0.0,29139.137190154004,28434.866455431176,28126.865376392758,28810.296561457428,28208.201452331006
190,0.0,27361.228685505648,27403.706560632665,27293.092557261443,26824.25507701481,28389.463442499647
191,0.0,26473.846123817228,26418.622468837584,28029.31508566349,26836.481344253207,27641.37713997892
192,0.0,29711.792773735328,28263.327472373458,26666.7415307713,27418.12777367162,30048.09092081401
193,0.0,27758.588514074894,25666.184578382694,29004.14041868303,26482.694081524296,29630.471634263504
194,0.0,29174.554938031317,28065.649247595866,26205.994797985848,26979.550929257395,28353.411340269922
195,0.0,26833.059471111228,28100.641992159246,28325.74320995973,28516.497494311607,29646.096112665793
196,0.0,28559.074683584833,29224.21359299265,28904.061202589444,29165.274697456443,28541.801472385712
197,0.0,28378.116314910207,27572.51070288696,27919.405520599197,29362.611937312544,28266.132396219622
198,0.0,27870.378402326634,29404.564751297206,28790.922954896225,27588.816387918654,27877.75360014061
199,0.0,29327.779136402125,29694.988958637987,29760.032596625715,28890.75449608916,28903.270984957744
200,0.0,26502.239369487892,28100.145254340092,26766.655492226986,27733.667607976167,28073.958731517407
201,0.0,28340.060432680526,27883.87973500605,27562.42597075554,27511.868025360272,25469.55389555665
202,0.0,28446.283850472682,28635.388471194223,27239.404612452487,28604.065517802,28225.611118886372
203,0.0,28728.192609568257,29593.427479123042,28030.038802605,27852.878760263557,29718.9430379737
204,0.0,29563.445810386784,27568.514269752723,28071.672542770822,27575.356316949015,25924.520119807494
205,0.0,26981.949649340153,28473.66354315301,27303.71510145221,29342.978593579657,28409.762346066076
206,0.0,24067.34054143571,27201.411032593605,28006.380187238632,26967.9113297413,26380.56130925296
207,0.0,26955.815266418773,27843.018979509776,28188.698619063784,27878.640649635443,26497.020342438096
208,0.0,29132.10783010921,27990.132600006626,28679.823820992486,28004.454142822287,29363.5394403637
209,0.0,29100.93277865939,26398.33781498109,27527.23481156123,28097.97545123306,27361.731777878093
210,0.0,27349.056875126313,27581.71845093331,27593.588020081195,30009.87436681613,26870.185663086042
211,0.0,31407.44512764283,29075.755969601163,28725.975992584426,28225.850305854256,27459.71930285887
212,0.0,27085.63445876514,27479.724402937078,28325.184347487295,29132.2320522426,27133.812975594476
213,0.0,28116.274351190343,27475.08751886985,29799.53896892418,27479.43726861838,28202.85918497317
214,0.0,27834.417117067616,28360.439841682783,28088.992145968215,27906.286649194124,28721.52632994537
215,0.0,27327.00037342747,28948.169828854207,27380.498639260524,28135.855051557526,26825.115101774143
216,0.0,29322.3214521244,29797.657762196293,29594.08511895807,28509.25563883091,28499.722263270873
217,0.0,27258.986442355366,29265.92170003891,27451.29788568186,26804.735811347287,26587.385638208354
218,0.0,28722.654651764125,27487.601098907915,28412.727221910623,28514.99053579817,27138.01428857942
219,0.0,28142.33881200489,28247.71677238634,29015.373075449905,28978.420090879892,28799.186010359794
220,0.0,26678.72221570848,29375.828807566133,26657.7191381409,28729.78616052928,26661.986571467198
221,0.0,29811.554234671345,30066.86704638216,27885.2270350626,27853.21410663613,28323.002235413347
222,0.0,29042.21138539298,25751.035854255497,26408.337325122484,27569.040569420868,28491.039722707148
223,0.0,28398.05920287336,28495.36466593919,27627.359492538082,28102.055778084454,26379.48643125884
224,0.0,27147.01987350388,28299.82792236886,27126.586444942222,27305.903567885944,27732.577452111826
225,0.0,29777.93287607467,26266.38597366054,28247.924626064,29435.82815904192,28540.476165477827
226,0.0,29697.565527330808,27662.771184493016,29847.01037282483,26715.96101733214,27471.393526616775
227,0.0,28466.06102884125,26313.15806912962,28702.670611419057,28555.72122429381,28702.022497718917
228,0.0,26180.19372784117,27174.869333237933,27204.48652928898,27047.04199367146,29015.740512439123
229,0.0,26839.528955450336,25903.339493022148,30069.085158266163,26740.43323735171,28818.16764929412
230,0.0,28630.177288594703,28971.958595730262,29918.454044899332,25703.037357663317,28655.69470142408
231,0.0,30624.449253750317,28856.990592372855,27835.707331777863,28155.835312845767,28682.19531907669
232,0.0,28232.14012337789,27264.730482214272,28888.343533411622,27737.267469802275,30470.938503108362
233,0.0,29365.327506717083,28325.031169692804,28126.95922552446,28265.631680730654,26971.223828839316
234,0.0,27542.313988967948,26063.01615233274,29671.860283649883,26607.71574558463,26711.876167787465
235,0.0,27835.480682423127,28515.318073906776,29498.084804917657,27206.05833876448,28351.032193641735
236,0.0,29233.29794730526,27470.902795408827,29340.58351776963,28577.661299243377,28414.804200262053
237,0.0,27629.510561060702,27504.27226255704,27808.145592193025,28456.758587474236,29062.136898150624
238,0.0,27161.569124677655,28667.520800376842,28751.03384914747,27430.17474280572,29422.594590601926
239,0.0,27827.834531820314,26562.530746105414,27466.341007699102,28735.58663071759,30732.00182762365
240,0.0,27063.955137856585,29045.46416362606,28060.850155725813,28089.983525077787,27414.009968615203
241,0.0,27952.9122545258,27336.274950779,27750.70142032354,27923.185015905805,27726.165441108336
242,0.0,28262.228945795254,29674.51863125955,31225.393376268377,29113.756106013836,28881.911591281114
243,0.0,27081.157245535414,26442.968557208518,27667.517448300645,26244.252215967834,27946.21943650402
244,0.0,28450.883086291942,29906.826408419758,28787.780226140574,28209.255367526755,28123.475503366884
245,0.0,29793.387926038133,26888.009828305017,27927.51453097479,28237.47482644672,26782.01547765844
246,0.0,27257.29613058657,27675.835205385258,29030.477703537064,27080.753794954293,27551.755094451582
247,0.0,26838.59528494448,29130.12032008961,25633.790061799067,29444.506716966476,29183.779175236385
248,0.0,29114.441072278132,30409.988093394284,27218.88285999291,28360.486126719232,29306.88779741354
249,0.0,27053.313413965592,26200.108110431713,29541.390400250115,28051.011509480348,29379.74361680568
250,0.0,28566.74300415582,30187.87907267642,29253.747006832495,28907.468872177506,28655.493541407624
251,0.0,28602.064709788647,28566.475856692658,26665.05091942283,28233.677149511743,26736.43118827117
252,0.0,28937.548621605863,28171.007959304246,29150.50953673785,28191.291050796368,25924.230476763983
253,0.0,27235.718438026848,29433.6334674584,29026.40821443179,28937.85487818852,28829.52101955714
254,0.0,27055.94726344261,28405.121097625648,27140.502443751106,28207.75472073744,29797.65180120343
255,0.0,28024.845534301294,28880.525427684177,28741.708465055275,28377.426210382415,27406.660841701276
256,0.0,30163.00221260474,29190.861550337806,26596.478096525127,29180.749727682814,28814.76671772972
257,0.0,28566.816283237466,28317.727831251825,28941.762700323357,26685.077146625325,27251.78112662451
258,0.0,27168.57319393338,26112.533312973872,26357.877220563907,28500.37177139736,28730.281360777622
259,0.0,27144.75276636661,30470.818993074376,27685.576963870055,28601.38176102235,27477.19776943238
260,0.0,27676.875296573344,29106.493385114984,29001.028403440832,29089.100952496527,28891.479527035666
261,0.0,26681.584741407165,27628.737429361907,27338.868497608484,29138.792673902935,28340.2516945524
262,0.0,29837.64202440583,27007.290801744,26941.57282319109,25418.33553733588,26097.557686613647
263,0.0,29243.428803118248,27958.190535099406,26479.538422405876,28301.091549777455,29165.22902652154
264,0.0,28419.608540932502,29516.563063030047,27459.35897253504,27676.42678191261,27699.33408966573
265,0.0,28851.523012335165,28145.71204249146,29035.474836945577,27018.734213011197,28097.0527417813
266,0.0,28363.468144125305,27077.334161832685,28427.073886686132,28645.475287476944,29045.539376960478
267,0.0,27345.819205553405,27636.663931037154,29194.110818864167,27755.296875524185,28531.424031715876
268,0.0,27943.630389147656,28359.45652275757,27921.172320100275,27401.95768079172,28113.263106824314
269,0.0,27733.37459887765,27933.37793942938,29181.41164982359,27362.116566869205,27427.12755365147
270,0.0,26033.00596506892,28515.167845164724,27652.699414441486,28431.405713329426,28714.492872173734
271,0.0,28994.318801321053,28143.86235551912,27473.796102694214,27378.236579967408,28125.56980327869
272,0.0,29413.064775513878,27152.409542939204,27456.16575737261,28120.173155393135,27942.36525890592
273,0.0,31135.514503007034,26510.331313696373,25934.096499724506,27742.505460021577,28031.10723264514
274,0.0,26339.17280672705,29165.33520734,30387.458234263875,28652.03294292476,25392.38312065649
275,0.0,28658.692670523644,26713.03035621085,26784.524554668176,27528.586360741996,26036.47785298897
276,0.0,30171.408198430247,26435.454550986215,27211.6418832695,27735.21333040497,28430.683879664677
277,0.0,27219.803422878562,28704.486639716528,28031.642148543655,29447.123422712644,27613.40403848761
278,0.0,27389.461192608378,28906.970729088054,26881.90428347915,27376.88099311183,28728.928716065304
279,0.0,29279.42892432416,29531.69189447681,28887.24933377768,28257.208765032665,28802.05765396556
280,0.0,28507.437835151766,29855.957680126114,28778.997653230028,28501.846780890974,28352.152242147615
281,0.0,26945.425411057746,27612.934721058788,29246.847711391798,26485.06458378332,27096.181006605293
282,0.0,27425.35638272886,27192.438378093168,30294.30694880165,30118.511587296416,28412.8081440495
283,0.0,28706.391495842938,26868.78036057704,30259.015559054293,28326.295236871945,29435.83952553515
284,0.0,27991.17148146031,29096.569503131963,28611.25995850064,27724.478183042855,27262.22666343778
285,0.0,28932.187393284985,29172.710210625904,29129.397207821603,26879.982175200876,26720.37463876629
286,0.0,29083.245039410478,28821.718082979245,28017.76366637883,27758.446576579532,28154.48464794684
287,0.0,29529.658156561818,26584.507073928435,26783.55517131746,26598.089254816074,28409.999892521722
288,0.0,28269.110778656162,28604.9251169062,28543.216228571204,28080.38054747938,29700.60547386523
289,0.0,29054.914025371436,29435.748610526876,26668.028033192415,28585.547259819185,28531.04365046463
290,0.0,29712.748729626444,27927.26072964073,29874.076487146314,29430.34247229618,29359.010857145946
291,0.0,28072.835913892686,27999.65061753809,27114.94637319691,25801.399015718085,28316.199067565147
292,0.0,29125.407561950837,25839.34417818146,27264.496668500884,28604.8651768359,28216.366821087926
293,0.0,27544.958803454538,26573.66843630447,28230.64853757157,27110.24601132316,29349.524453329374
294,0.0,27757.79956013985,28094.120241871122,28354.7449228881,26513.461140055293,28676.830249530718
295,0.0,29827.763273463443,27870.769416040614,29177.02786454132,29066.629061006915,27974.667335559978
296,0.0,26602.34495237736,26161.841719589742,27138.703120968705,27783.06748338267,28285.115903072416
297,0.0,28467.756140117606,27850.302149490315,28216.147999153887,28006.406693527693,29050.69422407986
298,0.0,29699.786973004004,26965.807627339527,27630.486226578163,27114.794233505385,27932.25676119872
299,0.0,29472.132928877596,26191.00212114487,26227.29349138371,27332.96087252693,27972.17657902519
300,0.0,26972.031141495834,28012.292216895716,24275.957125781817,28604.974912106467,27517.449559826884
301,0.0,28978.475427258094,28199.880370924453,26116.949160157914,27747.238580214493,28611.469474154583
302,0.0,29610.09833508548,28139.27797372308,29444.211742277555,28233.28759504584,27977.121994726527
303,0.0,27524.786680681114,29712.808630785385,27532.926900854734,28217.280808314394,25659.060640422125
