,0,1,2,3,4,5
67,0.0,29408.862295690116,26457.950754851816,29441.468452484383,27908.844922594904,27315.256293858132
68,0.0,29286.72341933524,27518.220561212805,28992.81713947993,27658.203143311664,25917.309642594282
69,0.0,28283.609687523476,29052.41677742724,28263.06089186733,28456.73207272619,28967.258519373107
70,0.0,31420.260026970675,28386.28047015811,29239.12817411862,29886.246655656716,28241.286129934444
71,0.0,28059.07130410603,27186.11814242087,29068.6469166402,27894.540872187597,28750.85830503339
72,0.0,28603.301524748294,27589.307065933972,27487.65808240833,28243.106778476707,27098.643071514405
73,0.0,29024.869293263328,27548.82383274998,28872.3353963599,28189.096002009202,26754.851752027324
74,0.0,28064.446729204596,27111.948575328002,29078.249993757927,28636.275852511353,27468.617136176632
75,0.0,28219.6424405944,27113.99827970475,27134.06690933108,25799.95051810633,27889.737927911232
76,0.0,29409.513335962693,27399.706413056378,29093.912679587957,27767.051434614157,27757.459209598062
77,0.0,28650.706615060008,28910.667760587574,28359.229645859785,27924.473543944707,26877.059573206083
78,0.0,29300.816615260694,26464.056679444504,27991.716351754214,29347.434403623207,28982.642012247146
79,0.0,27767.291484213,26856.299402188568,26905.281380785884,27080.659619232334,28111.79348141462
80,0.0,29836.00266812922,29518.392920102247,28989.41561935458,29653.128792531315,28975.83043524949
81,0.0,28423.912517747416,28740.611152175687,28134.099403753695,28356.68579814875,28963.313694970002
82,0.0,27084.18573213408,28504.125872061242,26483.920599477744,26902.24588463862,28558.861725202925
83,0.0,28269.70284589364,26800.98260332674,29459.965701192374,26741.635440213213,28964.821809254026
84,0.0,29759.286101258753,26603.57023981266,25829.397157135027,27477.592021282064,28632.60033172918
85,0.0,27299.078421456867,28762.27778500894,28662.254411041224,28679.95481868847,27700.54305745606
86,0.0,29266.674192942923,27714.587767557525,30089.060728119483,28676.502172105742,26932.794705474407
87,0.0,29700.228321957577,29104.792158111435,29478.2437603325,27683.675545775022,29975.292946699108
88,0.0,26210.236877304615,27621.743191255995,28888.161717230483,28552.87775175686,28480.206802606124
89,0.0,26296.47264080229,24607.7255477369,26240.418311738453,26639.316264368295,27987.847037237298
90,0.0,27347.08561760421,28785.37614488574,29413.071534109746,26795.468561849004,27311.61206848971
91,0.0,27624.828794264216,27567.18069857979,26773.780623652805,27359.19798688484,29668.05002698753
92,0.0,27008.68594833556,27750.951478426643,27903.189376366,26552.078925359005,28373.668354534755
93,0.0,26644.033742585503,28298.50926054672,29880.05944771078,26213.454033355134,28390.32092798744
94,0.0,28488.49742585874,26314.54641414451,29904.9100856218,27136.62993925356,27508.622567830178
95,0.0,29109.192181353963,29550.708567314145,27193.610456897546,27612.174280369185,26108.183448146963
96,0.0,27163.469062452536,26446.68701347715,27989.412215657576,27369.996212269616,28401.886159843205
97,0.0,28003.36801856394,25930.00227264253,26141.560784194087,26118.815445032626,27018.442616351196
98,0.0,27320.927196471177,26666.799107239767,27595.321495542645,27950.470339775078,28362.159414858623
99,0.0,26586.38501909734,28235.41323390389,28071.183210793868,28546.489323772545,27353.273485363956
100,0.0,28523.106006441707,29049.703329642434,27117.413469484774,26406.775588567343,28128.714783703534
101,0.0,27437.58505097367,26308.748405426035,30229.309145527848,28395.618231346787,28417.075601976256
102,0.0,28941.35342969656,27442.30239317265,28969.679301159547,28824.06383210854,27289.528626865478
103,0.0,28452.15472121002,28746.301980868233,28715.223217842205,26785.19432147246,29167.216981572667
104,0.0,29123.272427269436,29151.247178759168,26626.467790251714,28202.526578061035,28514.270561399477
105,0.0,28316.634580610105,28302.62980835436,27955.237880201574,26278.549833489866,28314.714824297596
106,0.0,29494.148036736882,27147.997217213782,27996.512962031346,28896.27397602553,27449.77528676184
107,0.0,29076.876595110003,28349.290635661848,28738.965365228923,27447.280314017607,26279.72043764827
108,0.0,27915.25267667432,27759.745483297804,27479.32937832306,27429.591553147642,29284.132726902488
109,0.0,28274.44905947164,27369.987494466775,26927.353949518063,29094.44396843542,28823.87715250427
110,0.0,29033.94454335907,29799.624390080666,28174.200119393787,27356.96555627315,27196.98067138566
111,0.0,25347.184210076164,28406.142934717132,27376.765949866887,28687.485345893256,27308.209901504666
112,0.0,28679.94007873908,29649.102159663456,28027.573379886773,29384.726147679048,26584.740805298665
113,0.0,30600.273697426972,24619.07298451843,29381.14232266443,27856.803496561628,27781.6488681363
114,0.0,29381.634996153414,27064.018839485623,27813.979284229023,29710.169373433608,27402.7142625064
115,0.0,28711.44402680082,27311.287650761133,30256.65415091141,28911.251657932495,26632.61271239673
116,0.0,28541.140637060525,28471.03295951327,31359.917889168668,29365.72405631171,27702.310663513876
117,0.0,27136.681486786787,27101.707140111033,28009.20841171917,28900.01937587191,28949.585136611116
118,0.0,27279.969318552765,28077.376689520846,29493.121164335487,27484.17304181443,27729.73853677682
119,0.0,29225.981454608474,29296.547221166606,28821.964886864007,26680.221160606437,27224.73311603858
120,0.0,28609.904701805888,27645.159043180865,29452.00854585899,26414.540270977846,28844.13504555839
121,0.0,29072.710284812438,27845.651821179872,29119.574953023202,27067.95309320795,29156.522701935202
122,0.0,24926.127127787142,29157.892069216046,28828.727382235025,27497.6910115231,29114.810249269474
123,0.0,28818.390486876266,29852.863097904523,29488.76955716072,27219.169968876275,28879.631652250428
124,0.0,27975.74773130434,29289.153173876904,27450.56564018836,27913.517879671428,27787.49520172296
125,0.0,27314.87553823078,27492.39660708289,27944.15415087739,28883.16781468073,28350.642479929797
126,0.0,28398.587009540497,27619.09652616141,28016.465736402293,26157.97976445753,27925.303447445214
127,0.0,28031.545350054705,29771.05962698289,27676.871038104364,28426.089725238093,27014.201417521283
128,0.0,26033.50173224538,28753.54560055815,29500.09021966307,28317.925818668653,26522.639257732444
129,0.0,27384.410831103603,28012.241902498165,27568.5827563918,27324.97866666954,26904.99188862116
130,0.0,26180.493341387428,29694.335550691598,25891.91738451518,29031.44054925886,26813.785613323897
131,0.0,28477.934560038153,28175.637054100975,27095.491404666445,28873.731025047728,28773.176787630146
132,0.0,28963.682975505566,29198.586210572925,29139.291019684017,27666.856862802313,28294.48722061149
133,0.0,26940.89647300178,26465.698084369695,27739.450783522145,28732.727639488985,30281.90454567311
134,0.0,28316.92739027088,27959.985314414374,30714.338828026186,27421.936229359988,29085.053223183775
135,0.0,27858.81722624352,28557.01701067823,27924.211436978534,29085.10306224556,27360.75050856795
136,0.0,26570.234923082215,30008.908166446006,28169.13601897371,28384.514274015703,27198.0192701255
137,0.0,28652.267406067484,29219.079990471106,27174.166453906382,26953.300465700057,26966.914193388453
138,0.0,30334.466228626556,29720.250329900875,28899.557129861867,28473.727582538246,27405.372600438935
139,0.0,29187.90651428068,27948.364777096183,28197.38882476061,27654.768518663335,25252.784775473236
140,0.0,27459.973692190248,27737.780333645,28285.153051699686,26177.095223723532,27993.61045835275
141,0.0,27873.163115762574,29081.835920407073,28396.23303699441,28167.436139313395,27268.076795394198
142,0.0,29919.737027213756,29451.241641844183,28885.301114523776,28064.985244928048,26981.211718828523
143,0.0,27930.809577918295,29723.539639759132,29675.384519123294,28182.641797827444,29662.0662438475
144,0.0,29350.469527973673,28898.853657236345,28498.817561255037,27878.947196553985,28058.78115330923
145,0.0,30398.07162883268,27126.912158346262,28004.95391307929,26907.487705365187,29764.828224758683
146,0.0,29443.4847471594,28884.62097463231,29641.55557994785,30086.897984453717,28672.36023772149
147,0.0,29321.688750451525,28143.416624451467,27857.317099911168,26978.70868803899,26586.11187475307
148,0.0,29367.39547887187,26266.55646230847,27924.020736340855,29684.354665795756,28218.022421248897
149,0.0,27539.655300905444,27051.372309604492,27898.407557193725,28601.05305549287,27881.954780050288
150,0.0,28638.083838532595,31380.931447023424,27651.547951768476,27858.609566063617,28368.37242470839
151,0.0,27229.79226947923,28466.379309262746,29268.0068791128,29503.634973017946,26933.81644269231
152,0.0,29312.337255973638,28653.98003170715,27163.421133650587,27482.845384796492,26105.09105358264
153,0.0,29414.33848986103,30027.96376477749,25588.506987373483,27288.335521298097,29363.14408611721
154,0.0,28162.60222960235,28234.038527573033,28586.32208599647,29967.539004372513,28168.869646503423
155,0.0,29737.884255166242,27033.41583449098,28706.33756523788,28516.95637045438,27309.35606433374
156,0.0,27177.355246002437,29198.716872791425,28874.749463049902,27111.521842778075,28858.58354437087
157,0.0,28284.968504278695,27418.817400953805,27713.906489573645,28419.5577433964,27163.922514804384
158,0.0,27898.84839436648,29017.928608064427,29189.748120369884,30503.03574139098,29849.976634566025
159,0.0,27504.187302651568,30015.35714721543,28055.714340538583,27519.04075747972,28704.8724901338
160,0.0,27966.148300798974,29192.995024794276,27113.870603769275,27100.334124619392,28962.305461448705
161,0.0,25963.70802810684,28540.913830351863,28421.338547378342,27290.885398419814,28827.61864468832
162,0.0,29559.40762711024,26626.2192301668,29173.920337504114,27475.825704598934,28416.64013786118
163,0.0,27973.505826357265,29514.327268120294,25744.122051587074,27496.197044812285,27962.65703123629
164,0.0,28969.417959814506,29285.21691581019,26304.719622553777,30097.640188551322,26521.536801831244
165,0.0,27883.594262296276,28390.004683995634,29178.246589884293,30451.67054523437,29214.102539411575
166,0.0,28443.148657471655,27783.638587794325,27442.527610038476,28164.770625982463,28340.02095224061
167,0.0,26277.20720664505,27009.956066011815,29290.60155534994,28609.521172918663,26411.985394530704
168,0.0,25943.047037762462,29305.950420240668,29078.196504438158,27810.93376746412,28884.690080988486
169,0.0,25422.651928998515,27006.556407833818,26743.51845022855,28775.594322437668,28049.457598245535
170,0.0,28555.212737628724,28184.764543727128,26434.7086968107,27804.49761840235,29663.01438277284
171,0.0,28508.015367781427,28684.142678981312,28679.79048349151,27081.926030157152,26647.077108477366
172,0.0,30091.66334086153,26514.983581714056,28151.595425876938,26965.401087955175,28559.95792426817
173,0.0,28419.11044109863,26870.14857729124,28391.161792032508,28804.128905602698,27516.640565617934
174,0.0,28587.585705996637,29260.319434060842,28131.101807669693,26609.80310217492,27078.35457200183
175,0.0,27965.444098114778,28298.31381629975,28596.885036490454,30755.502762796663,27780.831723733965
176,0.0,27803.33755222179,26065.304886746337,27833.353918300316,28670.288359376063,26547.88600062478
177,0.0,28579.524826204244,28105.710667780062,28575.75574084927,28268.446086546937,27987.225493176822
178,0.0,29827.6857836284,28456.110548004406,25870.575751701726,27778.030351641144,28163.375367640703
179,0.0,28566.78425282576,29411.548440829534,28703.607609762716,26654.61640508619,29024.565822174707
180,0.0,27906.758032442234,27731.002050586612,28731.48056419733,28418.639450668572,26970.433640611795
181,0.0,28369.470709745896,28442.039612346187,27635.883377124195,26154.545077936153,27131.982568289663
182,0.0,28544.25711030337,29516.870327048273,28928.359535523552,28630.40973041063,26554.004831130223
183,0.0,28492.383007424254,28866.107626462166,29268.51794599874,28203.1183867222,27627.89915315506
184,0.0,27269.838810488607,25675.645428197764,28677.306945936347,28395.77753496768,29092.689362086705
185,0.0,28070.116882121074,28672.870615912758,29282.840056968198,28463.128006633415,27456.012169951595
186,0.0,25507.659669453198,27746.33990048208,26747.425949100914,30709.683433287602,29066.158491713373
187,0.0,28266.85050113282,29209.107758764774,26577.497370364617,28342.72352608046,27747.567609967395
188,0.0,26762.21226953453,27708.157007072692,27521.523667606096,28386.971891607325,29731.014882098763
189,0.0,31009.3557280671,28140.91797353985,26850.27731004163,28040.554326278234,27758.9188005323
190,0.0,26684.04103946026,28511.921110756182,27528.786838369404,26814.89772638469,27381.53111708675
191,0.0,28799.21337524052,26018.118182736012,30313.501957907,28076.924868451773,26380.705552392294
192,0.0,29507.722729942063,27757.927491544695,28853.58193902033,26798.73187623413,29171.38671332402
193,0.0,29240.111759413718,28566.897895004837,28963.263914011368,27639.878866749816,27512.876826775195
194,0.0,28587.686012922455,27801.456987170677,28374.812525188896,26415.980574081837,28619.190243346264
195,0.0,27220.057217035166,26852.48504725296,27715.374961529975,26012.207772912803,27130.98975986101
196,0.0,28327.07661339576,28296.482987366297,28498.43831267987,29307.49469447373,28007.584024307955
197,0.0,28877.455660807493,28409.4330510505,29041.03860716393,30238.79092921805,30114.375643376745
198,0.0,27791.701808914902,27822.50195644889,28812.564836164194,27794.21712516059,29074.404888055553
199,0.0,28988.92639321314,27542.319439710613,27722.185228942348,26746.053385492516,28656.574770296582
200,0.0,28691.56318069487,29144.1487078097,28812.509729849528,27456.168510017174,27841.138042289385
201,0.0,30774.849000995066,28976.548952583653,28313.75511125629,29975.59300667805,27683.333969491352
202,0.0,27960.12539111709,26671.827495118447,27241.429779193684,29194.171983453023,28380.925525777115
203,0.0,30058.110152888243,29061.375188113343,27923.78947736079,28575.555760655217,26032.31155836975
204,0.0,26523.84395184517,29691.604467814526,27724.64367575123,29123.399159140215,27583.866429188158
205,0.0,26798.994258098985,26871.73691515536,28762.32643181818,29725.958161823248,28957.76146975865
206,0.0,28987.147196099046,27365.463404489885,28906.780722972893,30507.81015003289,27741.40800730116
207,0.0,30167.247704738562,26553.702920773932,28368.495597625606,27382.044666146157,25529.80419261305
208,0.0,28092.07262137221,24781.5374659241,29305.244453434272,28941.912041054195,30172.673710416093
209,0.0,29255.563724135092,27976.778220352837,26477.787022602934,26880.035553558486,28463.124675369567
210,0.0,27267.478186323642,27781.75700069071,26662.87194902871,26593.20863081529,29237.929429691114
211,0.0,27312.961158949423,28231.74418120206,27110.525686141948,28102.67890706624,26874.98936752292
212,0.0,28519.958367694984,27942.358449405976,30031.36787857928,27253.137656540774,27856.573692135637
213,0.0,29351.575804695916,28015.05916051665,29436.29325020287,28936.418990243128,31289.645635404067
214,0.0,27983.286082704428,27478.011336309664,28702.404954050162,29080.55885904758,27261.063954339523
215,0.0,28874.02227081867,28814.62607738003,28048.238607513216,28124.892223990384,29616.427691738958
216,0.0,27961.459996722784,25694.1167330965,28126.614568269804,26382.37843578337,27005.294827705744
217,0.0,26100.60011462863,26898.768587351366,29637.374751020045,27604.641200391143,27913.65278539672
218,0.0,27742.610350489405,27880.974388434573,29696.640867148642,27388.01631791654,29297.816213501992
219,0.0,26743.562286781224,28987.238892870475,28202.70399251237,26847.05703432464,28131.883595188956
220,0.0,27171.922035180003,29957.700487645612,27862.369130885218,29779.240762851696,29016.85032744685
221,0.0,28199.864977016412,25520.786235345702,27045.777203613845,28618.407197331413,29129.773125467622
222,0.0,27939.85774425049,29795.602581353727,28206.295543906745,27243.806036700033,29220.814825387526
223,0.0,28619.23647520478,27580.37518065783,29423.85402396472,27456.176702854038,29151.974420241073
224,0.0,25655.420305328204,27497.114974525997,30681.43817007735,27168.37149248732,27426.8683205751
225,0.0,28045.90987103361,28518.42161331902,28713.512796250056,29228.41289171348,27805.4357805388
226,0.0,28373.61458403382,27481.012971125616,26697.15459772961,28588.867025816402,28892.917827782785
227,0.0,28902.208015133554,28184.540456683822,29338.870934312174,27721.164763460147,27242.937423783118
228,0.0,28108.21739745257,27587.903291381168,28468.541099113092,29239.073346776502,30325.567723777378
229,0.0,27674.255665265064,28574.036552310554,29201.925886275185,28344.64662039715,27791.68124643585
230,0.0,28674.716436169754,28228.97415695245,27921.029098449566,28642.466707710162,27906.73169772937
231,0.0,27132.070861117205,28265.98846551808,28898.511178058696,27740.233928517155,29523.6892057613
232,0.0,27014.82791064973,27840.459630261972,29098.612862000457,26849.872049390193,26071.513760795708
233,0.0,27246.00355382685,27763.66011580464,29936.291389327445,30273.647199357973,26953.26166937989
234,0.0,27795.909133282134,29777.318191935323,27154.538097552922,28855.094017321724,27667.73005751455
235,0.0,29330.073913669483,29430.839126484887,27619.755579895413,26157.831888331944,27865.945325049364
236,0.0,29898.494387992898,27141.383085250658,29858.14891506786,26370.417886210642,25209.68652893181
237,0.0,26873.2269797703,28437.42362921063,28876.685782588644,28252.919777826937,26506.887600133196
238,0.0,28002.487614309743,26549.245688472984,28015.511094096517,26374.452647714887,29686.43765790179
239,0.0,28671.386053937968,27631.204793791538,27581.831823965153,27292.59815728848,28569.951321264187
240,0.0,27595.534697504063,28355.772541198134,26609.497340526723,27368.543058638745,29397.676839086387
241,0.0,27199.803918785758,27897.816428681832,26124.970059256513,28953.607973111837,28719.745050246584
242,0.0,28376.243005166205,29817.582118895272,27211.835771681515,27665.290189437655,26829.56580278629
243,0.0,29010.40824298897,26561.173619165333,27951.725966636302,28467.720474641967,26924.949110162892
244,0.0,28370.401652410175,28707.778060205197,27683.222424238516,28549.611103564173,27277.03747396412
245,0.0,27362.34707979496,29740.149494559446,28764.634784332975,27511.117917467265,26811.319111434947
246,0.0,29060.20665453055,28213.008035338,28226.824184261117,29412.138070054658,29406.13168718027
247,0.0,28303.81475418765,26256.436494630136,28546.711562717675,29668.571827091968,30217.326565580173
248,0.0,29939.341180497293,26776.83032845005,27367.473483424117,27627.462055844186,28855.171141834733
249,0.0,29197.530775139894,28607.72726095626,28139.27401878799,28554.344327097853,28104.347217795796
250,0.0,27932.242440723603,25395.365338915348,27089.58765380041,29361.52675689296,27568.989396465186
251,0.0,27014.238434751773,28279.756383561347,28413.776916114686,28250.85174968736,28694.307417755183
252,0.0,28694.712155807334,28735.560645530335,29046.521890937525,29090.48661664632,28002.360057456885
253,0.0,28124.55303203723,27435.501727704614,27355.087948419703,28408.37453960858,29293.25562734227
254,0.0,26035.644382999588,27479.142877232727,28362.99278038089,28812.05332530872,27941.398063790446
255,0.0,30065.410438900595,28380.407573165678,27476.466425703285,26995.880458380012,26904.170482378217
256,0.0,26815.00161339283,28923.123407405998,26275.907700835993,28972.853700231055,25627.605082254828
257,0.0,27331.762069452692,27801.93687502983,29301.185245307683,28840.40253392741,28272.147711772668
258,0.0,28203.2987459928,28376.984816115357,28746.948506559267,29019.079217627943,28535.949369948892
259,0.0,27340.82099159951,29325.829499235766,29952.23694674582,29613.199136432915,28391.920765547482
260,0.0,26830.44485155065,25610.31746954526,30080.258548897884,28195.923312370847,27380.263785769926
261,0.0,28292.047338771445,27831.87477257766,26701.307851276164,26792.91477097693,30585.513533912777
262,0.0,27970.413288140226,29002.61563882277,25838.800168684964,29557.149124949967,28690.90889400085
263,0.0,28618.563477709373,28141.356776591492,28961.109175816666,27331.963064588526,27123.430024543217
264,0.0,27861.411506152177,27435.082466340355,27910.17078983203,26376.585399462543,27452.84871352931
265,0.0,27908.68490226171,27076.473316577685,29699.591697194992,30316.03080797333,27451.272689127465
266,0.0,27382.716375784516,28619.869766435735,27876.645746758884,27145.23665454256,28113.590285633138
267,0.0,28858.423446976707,30045.503685224343,27983.88064922035,28305.932069226645,27930.452906685365
268,0.0,26505.477397776245,29227.681939397888,28277.62959490453,29257.4019064746,28736.73158478635
269,0.0,27872.191953675945,27456.397860035366,28427.00733987109,29311.321363751973,28591.027857635338
270,0.0,28893.63861967043,28924.861623546174,28592.879545491356,27505.826363053973,29920.454225577592
271,0.0,28390.728224034032,30027.92575176454,30581.10613457736,27677.560778643307,26924.166981456896
272,0.0,30684.111662895848,27809.100314241157,27749.7043607792,27340.619008629168,28958.330290374673
273,0.0,27993.20572432436,28910.081183753886,28278.92253563006,29711.049621684877,26131.274190332882
274,0.0,28701.248789022444,28021.538547062402,26146.94661165649,27164.965632004467,27908.42433312208
275,0.0,28596.387341951064,28189.87376782298,28871.496967788687,29560.403199008368,28684.662632139785
276,0.0,29286.70823895146,28570.99356795001,28416.82341301994,28348.20532506826,30081.555468362818
277,0.0,26781.079320704877,26802.548638959524,26576.969214218825,27983.407048369314,25912.330061106553
278,0.0,27216.84299450704,28538.77011901336,27842.943976783557,28202.530382739013,26723.767766837933
279,0.0,27831.395597511993,26921.979407626066,29131.160345750195,28893.063515178983,29085.0868699212
280,0.0,28318.92222011977,30151.820871483353,28300.732011446235,27542.767090667185,27715.065068604472
281,0.0,28011.621463895022,26299.394275785744,28844.8917354114,27161.45556069438,26152.334938485157
282,0.0,28498.831657922794,27214.717277027616,28712.31447015819,27519.94985171553,27864.18975689444
283,0.0,27645.45023483871,29385.28977996964,27628.394593250334,26549.259942531462,29664.892791467406
284,0.0,29333.21120088184,28312.833853722692,28256.21304454688,27141.387986317342,27985.167604375474
285,0.0,26541.427461229534,27731.993597477813,27785.645261666803,28138.31946529492,28212.351643478374
286,0.0,27250.60634663621,28581.5523618745,28372.90708048956,27792.37310784054,27570.993542427015
287,0.0,29794.70734261421,29930.945680107936,28346.339417069335,28254.70175940266,26896.405551869197
288,0.0,28255.363559017933,28214.363170025885,30827.561731957394,29268.89788790672,29472.534804754327
289,0.0,29720.670403468983,30221.860291830122,27743.55006292262,26261.015201816947,27533.710577031783
290,0.0,25951.496562596185,28633.960902886734,27943.80348181732,27515.91573234641,28451.141656894935
291,0.0,25325.23969883618,29301.636738910875,28053.320881519692,28036.502738639283,25701.166250975533
292,0.0,27471.23986079175,28672.088324623815,27096.25598777333,28105.627300697248,28897.664714814542
293,0.0,28058.307648308706,28409.915006191197,30071.8162381043,25998.71760620597,25890.26553422275
294,0.0,27522.801431418604,28717.15968771385,27718.694194936958,26407.40551787173,26601.52516641471
295,0.0,28686.308172123212,29572.452875285184,27147.550432647673,26561.418044077036,28337.485138830125
296,0.0,29717.657519041128,27871.343331920387,27333.61158859626,29660.65663487089,28350.802244740145
297,0.0,29471.3461095833,28135.914425825016,26789.019436663086,28953.044475045677,28493.666685499305
298,0.0,28312.1334541643,29047.94900062709,27565.38954503335,28594.570917102974,28998.810330099375
299,0.0,29062.76948830867,26623.629590676304,27752.94470104169,28250.765303286455,30071.640140813703
300,0.0,29732.21802984637,28587.747098951244,29472.701960336184,26542.602550252217,26859.08735795865
301,0.0,30147.67092670322,29258.401010420283,29566.49793808018,28202.766487321096,27601.111527866233
302,0.0,27458.691847703805,28141.03910755295,26442.80514436814,26640.922642966238,29546.926449824292
