,0,1,2,3,4
34,512918.3028768167,604908.0075324336,939695.8195361028,534407.2848387966,812299.9717690371
35,538331.84296023,765828.5973528344,911868.2900611289,536105.0266833935,797582.3701008708
36,463181.8455295231,790767.5548497237,918239.363491142,542109.2530704062,732511.4440657452
37,497432.7855329851,811162.0841517758,951346.4591953375,396587.4102148423,623507.5763264304
38,606206.3658988946,702785.400765311,973376.1288216348,390671.47347863397,600426.3189548106
39,529091.5201445675,732624.0933097203,979774.0849432198,513227.98659106577,573804.7676507815
40,586835.5039858111,755396.1297434471,995470.0265253653,609261.7594715311,733153.3654361216
41,557004.9454038471,834657.1595465379,1158332.3412435404,606452.4350492405,816416.9507279099
42,523280.9767930926,803158.4499421548,1147010.848794986,522638.5564245279,860509.8114377917
43,510430.5747063447,855507.3641482156,1097360.3502279944,419032.5616233767,912789.0805319352
44,545099.325449722,937145.3222527441,1155802.8697821023,456847.5233258717,1014403.465384333
45,653307.8034643211,939241.3815694675,1214932.3986288647,448739.9424874147,1001018.8281381124
46,749959.9771441943,894394.1768933409,1231593.3736138672,522723.9781095554,1010397.7208847796
47,761560.3995032529,936812.6173327072,1172323.9473802473,499252.23406404955,1076019.3875934328
48,820865.7608899698,951501.2946358671,1252241.7923185239,515200.71331359865,1082897.5066291934
49,777775.238242799,963221.747866939,1198409.250207105,641786.6208468553,1177541.5159689235
50,738499.3394252383,924918.1320604878,1290159.5019325684,653569.5581606571,1262064.31429633
51,669073.5761554025,911952.0682694298,1299353.9229799102,613225.7716200533,1258119.2529849848
52,608579.0112314749,920848.0517940321,1281080.2252710627,602032.5954022015,1335648.4706797812
53,467923.44589480734,842311.5891815971,1347630.5624861014,520714.142939997,1382161.118306742
54,536204.6948942925,883547.2667700474,1415704.99458018,606746.6916560958,1412351.9908904317
55,678475.5901230957,875052.4376686903,1434843.526446082,631784.746031759,1364586.7942609496
56,629975.1716650554,851984.8820894171,1466067.4311871855,652767.9272499939,1448031.5074653458
57,639205.1984248027,857149.0067028853,1426350.3671504026,639085.7959595991,1386288.9871910033
58,688993.1518987312,889778.7065314276,1316633.895438328,584300.0767262157,1284930.2016370413
59,787349.1080908116,874742.4330640837,1221259.062231416,582896.6128883488,1234449.50076876
60,823268.5802084059,830428.5969565631,1291694.947317041,646246.8692907321,1209816.838487584
61,799968.6005971627,772928.080238815,1248275.983006375,727511.3028042263,1123863.9853277006
62,951148.5551967255,965559.5045834621,1226811.876306927,832920.4672773322,1098401.8332848947
63,948707.6845019268,936531.9366093377,1348686.5090827649,790375.4251482147,1147578.9178053706
64,931739.3760375876,957035.9974084471,1518741.805770652,785682.1618132133,1198408.9089694903
65,917787.9906766478,939375.0394036942,1496266.2209362453,810853.5058863948,1263874.0241031733
66,982459.8156536606,767571.5102301722,1480133.816333986,780331.3162731859,1339581.47526106
67,858919.9397543038,881223.3808797309,1538905.2311187598,744975.4098157284,1269023.1380673596
68,751747.6567619736,917655.7565984487,1564647.7090374017,725211.7146164103,1233826.7622606328
69,509261.4314227156,970521.6090033755,1649597.9871659018,725814.1124981461,1272340.354431879
70,667030.3074372051,961633.8350413141,1681329.0735168546,778919.4217935395,1412271.0623817882
71,743847.2732785735,917809.2365505495,1809414.2181059653,737010.062819784,1528792.1580843434
72,588287.9433191841,938909.2389821906,1772827.6979018557,708329.2750048559,1428397.87480899
73,602636.2582111493,895314.6149985851,1735896.8346753933,680385.6568620921,1325455.580289727
74,603721.9247114229,896217.2266542119,1784248.4970112932,707897.2517328281,1318205.2633777363
75,606402.7318600974,990352.245871416,1770000.5816120903,780624.135708379,1297648.436325037
76,616097.459657236,1009686.4851422576,1797126.3773661233,820471.1711486503,1375524.9092111662
77,648369.4602340166,893674.2170827707,1735533.6528252512,788252.300025159,1379409.015935121
78,634281.5712246894,908190.3197367121,1717327.792756258,828976.0328738512,1366462.5071453145
79,600019.7260117354,937987.6754381026,1508453.3269617765,851474.3099084087,1485031.5712945196
80,658814.3314727538,855918.7589102497,1501716.6818943743,939815.4798615198,1538679.3484086497
81,676999.364025002,773291.793298034,1459764.8357497405,1145696.4945085102,1461077.062596892
82,677561.9602134522,805626.8782670369,1272863.9145131626,1076598.0123176794,1391210.3245727564
83,772922.629025904,788677.395265918,1253479.0548251497,1070735.4118175663,1343621.0572395718
84,859381.7113320024,852297.7777369283,1198894.6449331352,1051374.8563530326,1379930.7125613745
85,942909.2848474275,895245.3078485327,1195563.4217684064,979565.0423511555,1420041.7595723623
86,919716.6856157444,888370.8409810707,1215960.1561011523,916448.0989320213,1384024.530933937
87,859801.3341553125,897820.6653663033,1286225.2213921435,991847.3561435413,1432394.518594413
88,840333.0841404534,925718.3608677917,1427843.8617406194,1062920.1735577125,1460747.7589735196
89,801145.231044232,851876.457346034,1465767.8115099776,1036902.3675272593,1438268.4705480814
90,906092.7020597069,837897.2037423851,1566738.481886016,1023717.6774672305,1380553.824045303
91,927526.2331951594,756728.8998032862,1545975.4722814127,871220.4530591732,1325390.1420011763
92,883799.8544173185,752076.9969117424,1474495.7942744186,684062.2574261554,1385428.301098526
93,916100.2011633388,841510.5596921686,1399029.4922558824,600252.1866817113,1395660.6173800367
94,988157.4384637008,870079.385917755,1517295.8925597786,637283.7763864798,1445879.390793136
95,1042077.3541435915,847183.0772906878,1619695.3220134107,657252.2098778829,1478176.4742602105
96,1206349.4182192974,805036.9586576903,1556181.4837829405,684584.1771763269,1403209.5601227756
97,1276384.05187935,719360.2568957489,1409348.0720646987,656768.4959876116,1328480.9855900707
98,1365423.318906189,734689.9876577909,1416239.7353967205,623654.7773519891,1234686.3089224775
99,1380191.1104687473,681549.7757673836,1479466.7534804493,556387.9349897946,1214692.5613273003
100,1387329.515182451,550791.6935182996,1459901.2039620632,526083.6765616536,1364742.5755643088
101,1284262.2624658518,625751.7200592379,1449963.0312391298,458200.2360107368,1351615.4753184821
102,1302606.8611770398,737240.1550301751,1381380.954436884,466872.68299571436,1377031.9373868266
103,1335215.6560572665,794588.1885528922,1369245.3312750647,522417.05593024887,1460307.1927190132
104,1337229.5786672372,813673.5043727928,1304636.1246467968,548867.0350690598,1539262.376638895
105,1368761.1432342695,900026.9418462052,1378205.2104330012,590838.7876904818,1579261.1796635077
106,1408406.9211888146,953509.3630822273,1401812.3844198557,716945.7809645066,1629951.8412216795
107,1423715.891162616,938956.1898391554,1385248.0254120175,732039.6711291324,1815093.1365773631
108,1407438.7041750276,882352.9799065602,1392059.3952607075,635530.9111245482,1845121.356104196
109,1383780.6868695053,896724.9215553169,1271030.485960352,629556.4522714511,1891033.7434723813
110,1238691.7497447499,803600.7944215569,1242786.7768469148,658004.4927196811,1907077.106750975
111,1258193.1682357793,748375.6802215187,1180472.6922011732,702722.7482378394,1978906.6251107114
112,1325825.722068907,700329.3779543589,1173232.8799405247,746388.2680047026,1903738.07515094
113,1364047.8297036956,681687.1711079666,1109853.8977650588,662994.6590449559,1919970.0492183734
114,1397171.4419515496,636678.4330628183,1141063.031300345,702090.3328712713,1903918.5355398327
115,1382565.9516750246,551669.0171972481,1180488.1299141026,732753.2041424878,1957095.7897037892
116,1453071.1812706976,456145.8520417107,1166806.45185093,666734.7016087922,2086299.5329238013
117,1525236.5545996053,322652.5024791082,1107099.3659075336,655393.3901496991,2039431.9982319893
118,1562990.7138816528,259865.86802526406,1137305.0083464894,592166.9404231872,1952480.2446463373
119,1506159.8300548536,272867.2200236245,1093587.7854405602,600442.7895666934,1877738.1305473808
120,1475242.0381264957,264307.6004961458,990552.9751172728,594672.7813521298,1873326.4340131106
121,1457378.469169905,322588.85406472033,862560.9774930839,661138.8647742,1880512.2126147128
122,1453566.906293671,336399.4726463307,805634.6485362683,712166.5835601852,1862840.5193265183
123,1439950.0037625479,306497.3881136287,820809.8980082138,706296.8574829955,2024230.163027089
124,1475576.0785482286,281774.8910751933,840937.0012568347,762899.2888858368,2115483.4641988236
125,1471921.592837978,302677.00791230454,850582.7254653635,780129.3709092102,2122522.7433167193
126,1448556.848167467,395717.147245273,870138.0170806316,821596.6674775264,2021975.0974191288
127,1331502.0600939014,377884.2267986333,843406.4280615002,920120.7462253986,1991457.4829424156
128,1110666.5892551162,326867.3995820376,794858.7116464456,934373.6962602012,2013852.030428577
129,1061972.4615927427,296521.3998202817,691616.5577211175,934002.0597310727,1968570.381713701
130,1053355.0119415438,226423.0960002981,655895.813114828,1080711.6723251087,1884588.9252566432
131,960310.1265915285,235823.2529347426,641693.269537519,1121874.62098597,1896057.510500494
132,1070674.8384531878,297857.8186899714,725554.772378607,1059008.228361422,1785070.74741498
133,1079332.5630169504,279774.580264728,726816.2246885666,1231044.7800118125,1725967.1007103138
134,1087714.7404941428,304621.7809983213,743140.3687581484,1192387.4539303035,1758943.159664273
135,1075965.4516603146,284959.71540463227,858753.0829198051,1165744.273445081,1805045.6572872808
136,1153942.0738496515,314099.52727272676,866353.7222554856,1082596.467263752,1877167.4256943068
137,1042326.2098811805,417661.0747343485,831956.2474951373,1067249.1136621556,1811324.1964731049
138,1172636.061633172,414968.7939615886,890876.3385622762,1148640.2148679106,1831520.5917658093
139,1208437.2253425103,342749.0275253835,879729.3602990679,1104513.2292272097,1776455.7893955908
140,1279359.5820569848,354413.52739662316,1010221.4635710956,1106510.3691079363,1777792.0041364043
141,1211843.2731857616,277597.19590297627,1016254.367821364,1130089.4494327705,1812429.7437174434
142,1188427.2462449851,309997.2255879082,1112656.7512988301,1143494.8722096873,1880360.8472740669
143,1114569.6440506135,270646.8370388539,1036523.9676718222,1222816.8006584686,1865399.4187428528
144,1125609.4509242517,385496.90566441923,1083550.5836790819,1234227.4269250305,1773878.4556472742
145,1266678.0912911824,436594.563726129,1313339.9386436823,1148126.4070838708,1744463.7324079413
146,1208835.7966632051,433311.65532613813,1432082.7966009006,1002562.3591050348,1657516.7223157706
147,1205098.7146456207,472607.432787701,1404178.03376601,1025147.3396005465,1632611.546081849
148,1265897.9789060731,490267.86169128114,1306242.5875543833,1095928.5816549961,1695088.4122975573
149,1265920.6842382662,421730.16164013976,1274142.3323783518,1198937.6392002017,1623309.548615828
150,1372544.5349452584,477351.6480047529,1229531.6085469997,1207241.863870031,1637031.9415714887
151,1415330.028470538,455181.51532187033,1071927.2848240263,1214380.5109406097,1671760.9504415633
152,1376965.856252146,507385.7507400832,1098257.195468246,1186251.646385774,1683052.631688222
153,1415956.848064662,443471.71315489104,1136133.9436780706,1137742.2782019498,1680828.6525708865
154,1523726.755074427,398467.3236369664,1038235.9289761413,1151791.9711937832,1565153.9132470302
155,1545991.02605548,376928.66687067685,1055943.1160240758,1205185.2830780125,1556631.5119912205
156,1640417.7949047303,467111.3823762745,1068791.154914407,1194911.1494274032,1504154.3767856506
157,1719354.0880181948,510330.1506119529,999991.7366458346,1164804.3531786553,1584249.4347801418
158,1689855.9231201203,613112.3265473662,1042323.7894819849,1166172.2470056987,1549796.2579232939
159,1645311.7761375553,637847.239373812,983267.313211204,1205803.3998274605,1553574.3134944108
160,1651668.0002875202,581471.4916806996,1056573.591079513,1226074.4745357744,1557456.7360556228
161,1608949.6705329516,575538.4712949452,1170261.0732680925,1163441.5526601735,1455687.7848497154
162,1481283.6843295712,576091.7334181743,1220601.2427059396,1158438.343899391,1428093.3493906397
163,1374421.5553575393,469651.4543785808,1279273.5250355199,1071804.8142377203,1323350.003779229
164,1316895.371099647,548114.2859802957,1315534.5552006408,1090947.8169925243,1251261.9129948714
165,1395822.220629021,543281.7282824654,1394388.4735588275,1143026.4936274323,1291262.390461505
166,1434280.5138764877,704146.9058339467,1363040.3062220297,1136485.761428319,1313817.4782914869
167,1275550.2720467974,721210.6691437196,1428735.2288345115,1126893.5487826564,1346723.337952007
168,1328508.7059170392,775963.4085443721,1460895.264225152,1025351.5003633687,1330302.4458032984
169,1312461.70456214,897928.7518777684,1414145.288479232,1033579.0225542475,1487833.3995499145
170,1261521.7853011098,964647.6068695355,1430388.7015408021,1015359.5663763912,1458645.2561078826
171,1322766.4435264335,986149.8814515469,1448707.2187843588,968371.4548495372,1437701.7786724526
172,1339223.474347404,1007940.1304386877,1387624.204690859,855954.2226326143,1465132.5990570255
173,1332499.2369454189,1055336.6824710546,1323554.4754914616,931154.3023178652,1450194.8005678821
174,1339865.5496381675,1053237.6734391244,1338603.4662279747,916013.0068058819,1563483.5264972602
175,1359345.3968674287,1013888.6352212196,1307313.1135219634,828818.1240838525,1563715.4124398697
176,1285475.947229342,1122210.391050872,1446562.501870271,858589.4179670126,1587194.5384982629
177,1202032.7541613823,1129730.4050138902,1452259.3843996385,876963.50219572,1592273.6465018496
178,1095706.5474390227,1127815.5974680504,1398851.4062905882,926625.7827797912,1353623.5066572083
179,1061108.58749612,1138321.8616629746,1453291.5394511495,906528.4150251201,1378463.5495156688
180,1079934.7957920025,1053184.5968894335,1371326.9786768872,889879.1304954684,1382463.2842241984
181,1175770.4832814636,902399.2641611337,1369047.2720037731,933402.2247549448,1407801.3803087946
182,1256099.4679842177,903339.7962312447,1335418.3846499692,973047.6451930822,1393508.4759659555
183,1270922.3631717507,860888.9294244855,1328796.537327477,1025187.5877436996,1309337.0995445962
184,1249205.6001722654,846218.9544919492,1438132.0185257643,1017143.5592082873,1248122.3852660053
185,1186184.4220732113,813620.5698490767,1404895.6660711567,1085623.5796462132,1196568.2144186958
186,1149872.6569849208,871334.7988658084,1411339.341574548,1135893.2552067915,1206934.4269919212
187,1043285.0961941972,1031920.6148960168,1504781.996339231,1048533.9568708142,1177427.874430336
188,1061860.6470286031,1098090.9359969408,1637950.3958797427,1005412.517256101,1203948.1803948435
189,1097457.025499498,1086145.61194837,1728669.2196025292,913497.2987258947,1136764.4419885937
190,1108969.3697606116,1118823.6586357988,1822706.5936518628,879972.0480440435,1085346.6316532046
191,1143516.3227670472,1256884.107041379,1891963.57819363,970808.2500555756,1083897.9610875223
192,1257986.2038224814,1295953.7839847244,1907665.9544159414,980305.1176227283,1090122.112510911
193,1407601.6692397879,1414230.5764368838,1884872.4949086693,1040258.7264713317,1171595.8511236368
194,1518538.68221694,1564107.6142394042,1882407.4835256673,922394.7700255741,1273288.3263489606
195,1481314.327064159,1517877.3165279587,1820947.3670771935,936008.6926463408,1273344.4412900596
196,1611553.4390798633,1538275.2381727912,1747946.6549448739,1024725.0930757283,1311503.885372319
197,1610154.8537110598,1555140.9369726973,1754161.797892478,1005972.3507194379,1328105.754026584
198,1529485.026251381,1551767.656880495,1797924.9482729773,1035259.6437791239,1300278.417497124
199,1387655.41943719,1453330.3735981337,1797210.5225684019,998253.1359618849,1358966.7800240205
200,1277115.1913737594,1427878.3347275616,1684023.377425542,1011757.1345108752,1353671.516149486
201,1339076.357844072,1328240.566932404,1736799.5992563367,1111377.6218911875,1321441.1569041435
202,1383603.8851212687,1251814.1157015911,1587774.2374505792,1185628.1362417405,1279087.028142191
203,1329019.0092723342,1100832.8529019603,1477188.625707421,1169649.9059305377,1292978.4264456087
204,1289794.6535131028,972222.9233548697,1615306.1324843306,1080102.7366053956,1299130.896725391
205,1228811.4846064064,888859.1635644832,1644537.3578948616,999253.1529446664,1404155.7250268313
206,1180922.376960889,932290.5965921183,1641569.156073697,973621.5673513216,1410159.176628067
207,1125958.3602458453,926074.6553829694,1745961.5026336794,880159.5906503445,1398149.4655243303
208,1097351.932633564,1006787.8631285741,1773272.8199606254,848896.5538244335,1539344.5058489186
209,1151248.7731961932,1027756.1432110812,1636984.3504118768,921954.8869606442,1573490.6903065175
210,1080383.7373212557,1003348.0146504323,1655353.5351207424,897577.3858369538,1552458.7004144397
211,1065324.565104845,906844.3169490321,1577708.6635902287,899306.4282592167,1585269.628061693
212,1096134.6764970783,977574.2167805969,1540219.483455122,822629.1516405174,1501023.882179706
213,1054391.9830504183,1067125.1573719098,1547765.7746719152,838111.3142504015,1476000.533379667
214,1036314.0484314027,996010.6477992135,1414178.4830400588,888066.7330391494,1473412.0992433613
215,1035077.5364009917,930259.6441432758,1401151.6310005744,910510.8942430131,1521477.4653377985
216,1104309.4162140635,862654.1236221431,1290351.9796706766,908570.7039981352,1522314.268317859
217,1192361.641615043,844524.5198715699,1328706.9824872839,957126.4898576892,1570883.3068462564
218,1212974.675229629,818902.0894876794,1309772.5678480829,930930.3292577097,1557803.430436938
219,1249529.586534423,755835.8613878305,1348034.543644253,946757.5162932805,1537722.11560886
220,1135555.8555114837,749204.0580960715,1442028.0728463496,1020364.53761539,1451569.7701325484
221,1136126.3745738985,749895.592544175,1377749.9970589485,1164308.1885647904,1473501.7203913997
222,1148971.227087538,776040.4407231358,1375034.5312508198,1216380.7037050566,1450663.4758208157
223,1154846.545340315,838773.4039890841,1441562.2350955515,1265154.9633201438,1495021.2869741586
224,1158748.5836038268,702782.8538804072,1460240.5043562062,1311609.4830832332,1543793.1727286528
225,1146820.2905057694,566228.153868825,1429521.6116950833,1366380.344129245,1558278.7615009227
226,1150501.6657418173,460339.2582845371,1380164.22987282,1387116.4922148592,1524587.81777621
227,1240564.2188739434,461841.5340570251,1421598.2866022943,1401114.1664827403,1530291.8310854924
228,1243487.30729139,580257.8325712159,1477726.7696160339,1341404.1659949303,1555579.283185127
229,1258770.8532464528,564432.881473883,1481534.114275868,1366877.0488327718,1518122.2192560595
230,1217992.202178095,523713.81056173955,1511572.662664522,1444124.539102049,1497724.4173988835
231,1155230.1242575783,522386.1799787544,1516365.1347290978,1486318.6780000543,1529646.2873637169
232,1109285.6485515428,554957.2887282211,1498353.5785765683,1414618.7159789803,1460115.2979708444
233,1101575.0878479101,534492.9075057355,1476768.3280680603,1272165.8887965204,1465287.0186227323
234,1191603.0261474797,663836.2181756697,1409127.1672854866,1272173.5863439096,1451580.3882240455
235,1307793.727547175,679055.0909717667,1448906.104673051,1253737.038211955,1411256.6675852588
236,1174361.8772561415,679884.3018479559,1379910.967562634,1212894.7021471816,1433445.2576130861
237,1157351.0209673797,750043.6106358261,1342098.623114826,1428063.0891572703,1473506.6227714887
238,1092635.7715726898,897481.7419167883,1367439.8357910947,1516814.1007564724,1504358.6682576416
239,1143724.5523430416,896076.3425441894,1428828.5505114482,1549027.6872480307,1512054.5066816339
240,1177817.2645139205,807416.1723318167,1431534.7958607117,1524830.1609716658,1458395.9811556966
241,1202075.1832118009,897798.8768750001,1443949.459522009,1609774.3538755542,1424500.5939286603
242,1266857.4527370008,965520.9180173525,1440224.8224479137,1616800.8012063385,1447250.8684809343
243,1330421.246268855,1081765.9888913638,1423959.007363598,1591490.292464103,1451165.4862029953
244,1320252.0241916892,1170535.5018589685,1359634.2616827977,1635454.701201221,1443467.4158383075
245,1284515.7248507263,1270550.899847829,1359469.3129850994,1639259.4325446398,1481212.4860435515
246,1217560.038263522,1263978.427749584,1344239.0640704301,1572130.1226142158,1418776.640236103
247,1176988.5768260243,1233172.4781752224,1240476.2968700032,1571964.3288511438,1479202.4869455975
248,1108746.0840486716,1178334.516984292,1316742.8544955312,1570612.325996759,1510348.4288105892
249,1082270.5154273605,1126593.3834436135,1285086.4227306987,1678378.5835791228,1557288.4036485497
250,1079058.0508513444,1145105.8955656434,1287345.2245260319,1757196.9075763344,1565851.1662841546
251,1103349.368494473,1306027.4546201613,1520339.6121879886,1745498.206419091,1579025.97510235
252,1189267.5419879057,1410149.337683322,1528393.4862874167,1743216.1810306243,1493593.9146785596
253,1186179.5542537656,1538149.0916502406,1377812.1938428092,1681043.6053993823,1597970.6434213312
254,1226225.7253079517,1763384.3418030236,1453252.040782234,1692457.6885568956,1588051.343417743
255,1226180.1214526328,1741439.2962048491,1520283.0531767297,1714208.912691082,1678196.2346638772
256,1301821.5600038273,1658505.7063505002,1522952.2431357221,1684995.220237013,1637697.359941706
257,1295101.0679667313,1650860.2713838455,1457575.6519839012,1652019.3941053678,1647968.9522611331
258,1235540.606485422,1852564.0591644293,1477035.9906992447,1641525.7610575738,1600505.8360765905
259,1250635.342832426,1904201.7164782714,1491266.7450153234,1642062.2557304983,1602752.9766256586
260,1308112.5254804464,1995608.2423574333,1544146.4046042948,1687470.5981188298,1573809.2276876804
261,1344538.9746674192,2026049.1433184438,1498262.6126243395,1744823.3360237475,1599802.6595439734
262,1252474.188508064,1955377.203050802,1451207.2545983081,1660983.4034158401,1606002.1271391863
263,1242399.863478688,1865918.7506126743,1440615.2816587484,1642754.177387008,1600211.2873422352
264,1222411.3715162573,2015782.7251921152,1537156.784616178,1659085.0631780468,1608065.3602378012
265,1193661.7899855364,2111386.9461465664,1508119.074406163,1776967.2026648442,1576427.8012715157
266,1266017.895836994,2068486.4037614446,1457890.5288879229,1775225.2316402264,1580782.832626004
267,1171750.576581073,2019653.557677192,1541903.382504975,1666395.7824584157,1529971.5585619493
268,1120153.1962172852,1823397.5401772223,1539755.7486016818,1487759.3328870707,1474820.048806011
269,1060229.157232237,1807680.976196818,1432156.1149788853,1471527.820951579,1451215.5569595862
270,1076147.8755635882,1831741.2569022793,1439952.6378482264,1459997.8521813997,1435520.9399559207
271,1073958.6896249799,1848244.9887145888,1343177.3990083039,1548306.4057769733,1416979.6006855138
272,1186536.33944888,1894929.056505038,1482607.3424331222,1528835.712545861,1416477.2994021962
273,1275803.0676203305,1961691.4234103651,1468754.005187605,1501253.453415999,1480895.9860723075
274,1299028.0541470335,1949637.8596978413,1522253.3606763512,1478589.9882371023,1494992.386754669
275,1274792.5336620277,1847256.991114334,1568726.2338497902,1483299.464802702,1497217.5921839254
276,1251607.582361736,1776344.172158253,1685208.8995799473,1492797.824788529,1454575.4654332187
277,1219459.4935982006,1929933.2322943064,1636042.6847669543,1487640.2745779967,1457052.3454079793
278,1213569.1607483632,2009890.3735305956,1709640.4730401628,1601040.4359711634,1426557.3395534353
279,1218467.1677695622,2009096.3162031902,1858820.6991275079,1657782.5006009236,1470979.9119482494
280,1290015.5796703568,1929666.2080433974,1877148.886410208,1697399.0966674727,1467036.359682744
281,1389768.221947915,1848722.1460034302,1812278.5934897708,1657952.3590928544,1508037.2201914405
282,1388079.6571419095,1924676.2815013079,1792338.876009156,1704455.0800755972,1516304.7315710075
283,1457439.6354635525,1971666.8074479508,1732704.7127708434,1617680.3448299835,1477214.1387026608
284,1484129.0562423826,2011690.808480794,1643407.9603093765,1579483.4508748632,1470712.014827142
285,1562876.8457065648,1828097.082304828,1553616.0392666967,1677507.3841849596,1438454.095028725
286,1609723.1794608901,1722602.351615937,1464963.799823232,1841583.464909132,1489484.2392683998
287,1552011.361203082,1667690.7473411872,1451684.7140636812,1876108.8521282973,1563375.3707896774
288,1599673.4269019675,1530256.3864729248,1529002.186651714,1952925.1509313348,1459237.379279118
289,1514228.1002614151,1486547.8885914944,1508528.6059211306,1843662.540489491,1387979.378154299
290,1419140.8996111886,1460242.3798683668,1549746.753159218,1781699.0541319076,1403080.070906938
291,1431532.3699754963,1576235.6360661727,1604690.409740854,1718792.7815888075,1498509.0915893058
292,1356011.674075453,1650823.4594141287,1567879.8814350297,1733849.373168013,1532413.2460226365
293,1550659.6588056071,1740094.77865455,1652649.495077868,1725466.8855146202,1555923.1416369032
294,1564220.0639761453,1754839.1996638812,1696130.2657412423,1727907.620504692,1503412.3288510703
295,1639242.0144284521,1741973.5297084241,1650207.1939319782,1717666.0954479433,1515655.474371908
296,1592441.3304658767,1620332.404547676,1673893.127429727,1710525.4814070233,1366651.3741921522
297,1691871.0054862492,1605550.6754610268,1634118.0645958402,1619392.7598759928,1324065.5698184273
298,1690438.0619452517,1621452.6458168551,1672100.7216700527,1543100.1680211297,1353391.4863691772
299,1583060.4133105525,1731722.5842672659,1642624.8711939743,1638699.1253353646,1405550.7626781138
300,1600556.3152122851,1821638.5007549669,1648820.5901617035,1600861.116890857,1519915.9156165032
301,1549667.503102495,1863038.285188858,1660195.4637838693,1557685.5280425414,1568266.3433473548
302,1539836.2723077857,1784992.6323585003,1582939.9006065095,1556505.2802200143,1629827.9939768661
303,1587017.3517206442,1711126.126896358,1568823.9595892779,1578543.1600449958,1615325.4387480118
304,1667869.988602252,1629893.6208629431,1629490.0859428276,1659942.6691620469,1664839.6451484095
305,1673106.122225217,1575398.1771074506,1707268.7724706205,1739700.2278493203,1570705.9184347622
306,1556930.2980444783,1696728.4373285484,1868675.489707072,1864519.0359629071,1459487.8503393107
307,1461951.0793996549,1642396.202748644,1870637.613888522,2048220.9493773147,1587961.9815116115
308,1438239.771483895,1550419.7673695125,1844207.3409623583,2177805.639586079,1501353.4727833453
309,1447858.1264646286,1572645.7738608264,1761520.1293895144,2224850.497357565,1544338.7441297271
310,1493023.7149446812,1702388.7654496436,1931519.8270477282,2293720.9309249204,1502276.4070314397
311,1461800.834564797,1685785.9823853604,1900636.949372097,2276140.072632336,1472540.2595661466
312,1442909.3999940427,1710281.5290433695,1933400.2519304294,2215922.624790541,1400378.1653058082
313,1427338.8058056626,1596982.2311064368,1953428.3186136899,2170864.910033148,1367354.959035684
314,1423884.4314464726,1748784.681130568,1976197.1569233895,2189060.8335790494,1354985.6825602471
